업소 명,업종 명,업태 명,주소,위도,경도,X (N),Y (E),전화번호,지역구,,,,,,,,,,,,,,,X (N),Y (E),,가좌역,연남동,동교어린이공원,연트럴파크,홍대입구역 6번출구,참새방앗간 ,서강대역,서강대총동창회관,광성벤처프라자,공덕 파크자이,공덕역,브라운스톤 공덕,효창 푸르지오,효창공원역,,제한거리
진부령황태마을,일반음식점,한식, 월드컵북로54길 12 문화콘텐츠센터 지1층 B105호 ,37.58066933,126.889261,453468.1865,190219.5711,0231532336,마포구,,,,,,,,,,,,,,,453468.1865,190219.5711,,,,,,,,,,,,,,,,,
삼미삼계탕,일반음식점,한식, 월드컵북로56길 9 우리기술빌딩3층 301 302호 ,37.5813848,126.8874395,453547.778,190058.7904,0231421616,마포구,,,,,,,,,,,,,,,453547.778,190058.7904,,,,,,,,,,,,,,,,,
누리꿈생고기,일반음식점,한식, 월드컵북로 396 (상암동누리꿈스퀘어 2층 R201 202 203호) ,37.57944137,126.8903225,453331.8011,190313.1599,023731237,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
참숯꺼먹돼지생고기굴요리,일반음식점,한식, 매봉산로2길 13 (2층) ,37.57842574,126.895047,453218.6132,190730.31,0319010795,마포구,,,,,,,,,,,,,,,453218.6132,190730.31,,,,,,,,,,,,,,,,,
찌개애감동상암점,일반음식점,한식, 월드컵북로 396 (상암동 누리꿈스퀘어 지하 1109호) ,37.57944137,126.8903225,453331.8011,190313.1599,0221328829,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
왕감자,일반음식점,한식, 월드컵로 113(망원동 482-9 1층) ,37.55842333,126.9076152,450997.651,191838.1773,023249375,마포구,,,,,,,,,,,,,,,450997.651,191838.1773,,,,,,,,,,,,,,,,,
더부페,일반음식점,뷔페식, 마포대로 73 sk허브빌딩 2층 ,37.54231337,126.9489678,449207.0427,195490.5399,027042225,마포구,,,,,,,,,,,,,,,449207.0427,195490.5399,,,,,,,,,,,,,,,,,
무쇠솥부대찌개,일반음식점,한식, 마포대로8안길 18 ,37.5468783,126.954505,449713.3885,195980.0813,0232725749,마포구,,,,,,,,,,,,,,,449713.3885,195980.0813,,,,,,,,,,,,,,,,,
광남수사,일반음식점,일식, 마포대로10길 13 ,37.54724229,126.9544867,449753.7842,195978.4815,027110005,마포구,,,,,,,,,,,,,,,449753.7842,195978.4815,,,,,,,,,,,,,,,,,
맛있는 순두부,일반음식점,한식, 명물길 36 (창천동) ,37.55828497,126.9386532,450980.0529,194580.2489,023639901,서대문구,,,,,,,,,,,,,,,450980.0529,194580.2489,,,,,,,,,,,,,,,,,
하늘본닭,일반음식점,한식, 명물길 33(창천동 외 45-12 1층) ,37.55840368,126.9382275,450993.2515,194542.6534,023136788,서대문구,,,,,,,,,,,,,,,450993.2515,194542.6534,,,,,,,,,,,,,,,,,
아미산,일반음식점,한식, 연희로32길 151 ,37.57928818,126.9371416,453311.0034,194448.2648,023225617,서대문구,,,,,,,,,,,,,,,453311.0034,194448.2648,,,,,,,,,,,,,,,,,
백년추어탕,일반음식점,한식, 증가로 9 1층 ,37.56920825,126.9313953,452192.7231,193939.9256,023328059,서대문구,,,,,,,,,,,,,,,452192.7231,193939.9256,,,,,,,,,,,,,,,,,
예소원,일반음식점,한식, 성산로 535 (대신동90-6) ,37.56438594,126.9447965,451656.7805,195123.3839,023137676,서대문구,,,,,,,,,,,,,,,451656.7805,195123.3839,,,,,,,,,,,,,,,,,
객코스가든,일반음식점,경양식, 이태원로23길  16-5 ,37.53520989,126.9929716,448417.5272,199378.8744,027952982,용산구,,,,,,,,,,,,,,,448417.5272,199378.8744,,,,,,,,,,,,,,,,,
부산갈비112-6,일반음식점,한식, 이태원로27가길 18 ,37.5351559,126.9942705,448411.5279,199493.6606,0207967641,용산구,,,,,,,,,,,,,,,448411.5279,199493.6606,,,,,,,,,,,,,,,,,
알트스위스샬레,일반음식점,기타(일반음식점), 이태원로27길  38 2층 ,37.53568929,126.9942342,448470.7215,199490.461,027979664,용산구,,,,,,,,,,,,,,,448470.7215,199490.461,,,,,,,,,,,,,,,,,
차이옌,일반음식점,중국식, 이촌로88길 8 (이촌동 300-16 지상1층) ,37.51825115,126.9777612,446535.7286,198034.2354,027920872,용산구,,,,,,,,,,,,,,,446535.7286,198034.2354,,,,,,,,,,,,,,,,,
나오스노바(naos nova),일반음식점,까페, 소월로 70 ,37.55419035,126.9782168,450524.1017,198075.4304,027942202,용산구,,,,,,,,,,,,,,,450524.1017,198075.4304,,,,,,,,,,,,,,,,,
솔마루,일반음식점,한식, 효창원로66길 2 ,37.5405668,126.962194,449012.6635,196659.2,0232724638,용산구,,,,,,,,,,,,,,,449012.6635,196659.2,,,,,,,,,,,,,,,,,
월미도,일반음식점,일식, 이태원로 248 (한남동 683-131 지상56층) ,37.53681028,127.0008644,448595.1082,200076.3909,027962532,용산구,,,,,,,,,,,,,,,448595.1082,200076.3909,,,,,,,,,,,,,,,,,
웨스턴차이나,일반음식점,중국식, 독서당로 73 ,37.53419708,127.008386,448305.1392,200741.1113,027956751,용산구,,,,,,,,,,,,,,,448305.1392,200741.1113,,,,,,,,,,,,,,,,,
구(Goo),일반음식점,경양식, 이태원로27길 101 1층 (한남동) ,37.53770396,126.9949129,448694.2976,199550.4538,027947339,용산구,,,,,,,,,,,,,,,448694.2976,199550.4538,,,,,,,,,,,,,,,,,
전주본가,일반음식점,한식, 이태원로26길 13 ,37.53385841,126.9933156,448267.5433,199409.2707,027948585,용산구,,,,,,,,,,,,,,,448267.5433,199409.2707,,,,,,,,,,,,,,,,,
파샤(PASHA),일반음식점,기타(일반음식점), 이태원로 189 (이태원동(지상2층)) ,37.5348568,126.9949131,448378.3314,199550.4538,,용산구,,,,,,,,,,,,,,,448378.3314,199550.4538,,,,,,,,,,,,,,,,,
코파카바나그릴2,일반음식점,경양식, 이태원로27가길 41 ,37.53486751,126.9930033,448379.5313,199381.674,027961660,용산구,,,,,,,,,,,,,,,448379.5313,199381.674,,,,,,,,,,,,,,,,,
한강회관,일반음식점,한식, 이촌로75길  10-3(이촌동 지상2층) ,37.52039845,126.9743488,446774.1031,197732.6715,0207939855,용산구,,,,,,,,,,,,,,,446774.1031,197732.6715,,,,,,,,,,,,,,,,,
제이에스(JS),일반음식점,기타(일반음식점), 원효로39길 11 (원효로3가 101 지상1층) ,37.53413567,126.9575042,448299.1399,196244.4497,027171307,용산구,,,,,,,,,,,,,,,448299.1399,196244.4497,,,,,,,,,,,,,,,,,
한강,일반음식점,한식, 서빙고로 297 ,37.52125173,126.9964163,446868.493,199683.2379,027901171,용산구,,,,,,,,,,,,,,,446868.493,199683.2379,,,,,,,,,,,,,,,,,
놀부부대찌개,일반음식점,분식, 한강대로  272-2 ,37.54269972,126.9729471,449249.0382,197609.4862,0207981666,용산구,,,,,,,,,,,,,,,449249.0382,197609.4862,,,,,,,,,,,,,,,,,
남영해물찜&amp;아구찜,일반음식점,한식, 한강대로81길 22 (갈월동 93-25 지상2층) ,37.54257324,126.9715124,449235.0397,197482.7014,027180025,용산구,,,,,,,,,,,,,,,449235.0397,197482.7014,,,,,,,,,,,,,,,,,
버섯마루,일반음식점,한식, 월드컵로 35 (합정동 1층) ,37.55249093,126.912027,450338.9215,192227.3307,023261891,마포구,,,,,,,,,,,,,,,450338.9215,192227.3307,,,,,,,,,,,,,,,,,
홍두깨칼국수,일반음식점,한식, 서강로 109 1층 (창전동) ,37.55294082,126.933067,450387.3163,194086.3081,023324844,마포구,,,,,,,,,,,,,,,450387.3163,194086.3081,,,,,,,,,,,,,,,,,
남촌집,일반음식점,한식, 토정로35길 12 E동 3층 ,37.54044442,126.944357,448999.8649,195082.9887,027159090,마포구,,,,,,,,,,,,,,,448999.8649,195082.9887,,,,,,,,,,,,,,,,,
아름소왕접시해물찜,일반음식점,한식, 토정로37길  21-5 ,37.54133125,126.9448769,449098.2543,195128.9832,027155446,마포구,,,,,,,,,,,,,,,449098.2543,195128.9832,,,,,,,,,,,,,,,,,
송담추어탕,일반음식점,한식, 동교로 237 (연남동 1층) ,37.56115965,126.9240322,451300.0186,193288.8036,023225779,마포구,,,,,,,,,,,,,,,451300.0186,193288.8036,,,,,,,,,,,,,,,,,
마포숯불갈비,일반음식점,한식, 동교로  242-1 ,37.56154555,126.9244484,451342.8141,193325.5992,023341637,마포구,,,,,,,,,,,,,,,451342.8141,193325.5992,,,,,,,,,,,,,,,,,
홍대면빨1988,일반음식점,한식, 연남로 10 1층 (연남동) ,37.56072676,126.9233853,451252.0238,193231.6104,023248080,마포구,,,,,,,,,,,,,,,451252.0238,193231.6104,,,,,,,,,,,,,,,,,
태능식당,일반음식점,한식, 굴레방로  19-1 ,37.55586704,126.955509,450710.8817,196069.2707,023651595,마포구,,,,,,,,,,,,,,,450710.8817,196069.2707,,,,,,,,,,,,,,,,,
굴마을마포구청점,일반음식점,한식, 월드컵로 196 (성산동) ,37.56479848,126.9027493,451705.5752,191409.0287,023720552,마포구,,,,,,,,,,,,,,,451705.5752,191409.0287,,,,,,,,,,,,,,,,,
홍반장신의주찹쌀순대,일반음식점,한식, 월드컵로 190 (성산동이안상암2차101.102.103호) ,37.56417904,126.9032889,451636.7826,191456.623,023046464,마포구,,,,,,,,,,,,,,,451636.7826,191456.623,,,,,,,,,,,,,,,,,
춘향골남원추어탕,일반음식점,한식, 월드컵로36길 18 ,37.56625143,126.9034084,451866.7579,191467.4217,023027524,마포구,,,,,,,,,,,,,,,451866.7579,191467.4217,,,,,,,,,,,,,,,,,
전주유황오리,일반음식점,한식, 성미산로1길 4 (성산동) ,37.5584387,126.908842,450999.2508,191946.5643,,마포구,,,,,,,,,,,,,,,450999.2508,191946.5643,,,,,,,,,,,,,,,,,
외양간,일반음식점,한식, 성미산로 13 (성산동 1층) ,37.55846093,126.9096252,451001.6506,192015.756,023347942,마포구,,,,,,,,,,,,,,,451001.6506,192015.756,,,,,,,,,,,,,,,,,
숭례문,일반음식점,한식, 양화로 45 (서교동 1층 101호) ,37.55150125,126.9139521,450228.9333,192397.3103,023265544,마포구,,,,,,,,,,,,,,,450228.9333,192397.3103,,,,,,,,,,,,,,,,,
설참치 홍대점,일반음식점,중국식, 양화로15길 12 (서교동 1층) ,37.55458292,126.919417,450570.4967,192880.4525,0231436811,마포구,,,,,,,,,,,,,,,450570.4967,192880.4525,,,,,,,,,,,,,,,,,
동원참치회,일반음식점,일식, 양화로  100-10 ,37.55252114,126.9189801,450341.7212,192841.6571,0203384806,마포구,,,,,,,,,,,,,,,450341.7212,192841.6571,,,,,,,,,,,,,,,,,
장가네한우촌,일반음식점,한식, 양화로16길 10 (서교동) ,37.5535059,126.9202647,450450.9095,192955.2435,023344854,마포구,,,,,,,,,,,,,,,450450.9095,192955.2435,,,,,,,,,,,,,,,,,
영인왕순대국,일반음식점,한식, 동교로 158 (서교동) ,37.55555616,126.9196513,450678.4852,192901.25,027189328,마포구,,,,,,,,,,,,,,,450678.4852,192901.25,,,,,,,,,,,,,,,,,
물꽃포차해물탕,일반음식점,한식, 홍익로5안길 16 ,37.55390333,126.92174,450494.9048,193085.6279,023260468,마포구,,,,,,,,,,,,,,,450494.9048,193085.6279,,,,,,,,,,,,,,,,,
토성,일반음식점,한식, 매봉산로2길 20 (상암동 1층 일부) ,37.57819852,126.8948617,453193.4159,190713.9119,023042334,마포구,,,,,,,,,,,,,,,453193.4159,190713.9119,,,,,,,,,,,,,,,,,
양평막국수,일반음식점,한식, 월드컵북로44길 57 (상암동1층) ,37.57703047,126.8944558,453063.8298,190677.9162,023060833,마포구,,,,,,,,,,,,,,,453063.8298,190677.9162,,,,,,,,,,,,,,,,,
신의주 찹쌀순대,일반음식점,한식, 월드컵북로44길 49 ,37.57680727,126.8947323,453039.0324,190702.3133,023073326,마포구,,,,,,,,,,,,,,,453039.0324,190702.3133,,,,,,,,,,,,,,,,,
홍어가,일반음식점,한식, 월드컵북로48길 49 ,37.57783196,126.896035,453152.6203,190817.4995,07082487139,마포구,,,,,,,,,,,,,,,453152.6203,190817.4995,,,,,,,,,,,,,,,,,
세종식당,일반음식점,한식, 이태원로45길 7 ,37.53608587,126.9989817,448514.7168,199910.0108,027964100,용산구,,,,,,,,,,,,,,,448514.7168,199910.0108,,,,,,,,,,,,,,,,,
꽃산달,일반음식점,한식, 효창원로 53-12가 외 20필지 지하1층 ,37.53602332,126.9552221,448508.7174,196042.8738,027071422,용산구,,,,,,,,,,,,,,,448508.7174,196042.8738,,,,,,,,,,,,,,,,,
라쿠치나(주)세부유통,일반음식점,경양식, 회나무로44길 10(이태원동2층) ,37.54054757,126.9964652,449009.8638,199687.6374,027985211,용산구,,,,,,,,,,,,,,,449009.8638,199687.6374,,,,,,,,,,,,,,,,,
우정각,일반음식점,중국식, 월드컵북로  2-107 ,37.55591755,126.9211267,450718.4809,193031.6344,0264048284,마포구,,,,,,,,,,,,,,,450718.4809,193031.6344,,,,,,,,,,,,,,,,,
밥내음술내음,일반음식점,한식, 월드컵북로 381 (상암동) ,37.57795252,126.88989,453166.6188,190274.7645,023075255,마포구,,,,,,,,,,,,,,,453166.6188,190274.7645,,,,,,,,,,,,,,,,,
흙과나무,일반음식점,한식, 월드컵북로  308 1층 ,37.57459297,126.897167,452793.0588,190917.0876,023036693,마포구,,,,,,,,,,,,,,,452793.0588,190917.0876,,,,,,,,,,,,,,,,,
아웃백스테이크하우스남영점,일반음식점,경양식, 한강대로 270 ,37.542397,126.9730332,449215.4418,197617.0853,027939241,용산구,,,,,,,,,,,,,,,449215.4418,197617.0853,,,,,,,,,,,,,,,,,
조춘식동태탕,일반음식점,한식, 월드컵북로  396 누리꿈스퀘어 10481051호 ,37.57944137,126.8903225,453331.8011,190313.1599,023061605,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
이모네,일반음식점,한식, 월드컵북로 396 누리꿈스퀘어 1053호 ,37.57944137,126.8903225,453331.8011,190313.1599,0220600748,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
원할머니보쌈 남영점,일반음식점,한식, 한강대로 254(지상1층) ,37.54108524,126.9734184,449069.8574,197651.0812,027921318,용산구,,,,,,,,,,,,,,,449069.8574,197651.0812,,,,,,,,,,,,,,,,,
매반생면,일반음식점,한식, 월드컵북로 396 (상암동누리굼스퀘어 B10791080호) ,37.57944137,126.8903225,453331.8011,190313.1599,01071604468,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
비진도,일반음식점,한식, 월드컵북로  396 누리꿈스퀘어 1605호 ,37.57944137,126.8903225,453331.8011,190313.1599,023087738,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
형제직화,일반음식점,한식, 월드컵북로 396 (상암동) ,37.57944137,126.8903225,453331.8011,190313.1599,0231528895,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
임가네해물천국,일반음식점,한식, 망원로  49-1 ,37.55697037,126.9024426,450836.8682,191381.032,023385426,마포구,,,,,,,,,,,,,,,450836.8682,191381.032,,,,,,,,,,,,,,,,,
불이아,일반음식점,중국식, 동교로 182-6 (동교동 1층) ,37.55658487,126.9219997,450792.473,193108.8251,023356889,마포구,,,,,,,,,,,,,,,450792.473,193108.8251,,,,,,,,,,,,,,,,,
색동저고리마포점,일반음식점,한식, 도화길 27 (도화동 2층) ,37.54087177,126.9489597,449047.0598,195489.74,01091793043,마포구,,,,,,,,,,,,,,,449047.0598,195489.74,,,,,,,,,,,,,,,,,
즐거운식탁그린테이블,일반음식점,뷔페식, 도화길 32 상가동 지1층 101호 (도화동 삼성아파트) ,37.54085402,126.9495934,449045.06,195545.7333,027034529,마포구,,,,,,,,,,,,,,,449045.06,195545.7333,,,,,,,,,,,,,,,,,
기꾸참치,일반음식점,일식, 도화길 14 2층 (도화동) ,37.53999911,126.9478288,448950.2702,195389.752,027027734,마포구,,,,,,,,,,,,,,,448950.2702,195389.752,,,,,,,,,,,,,,,,,
은하반점,일반음식점,중국식, 마포대로  63-8 삼창빌딩 지하 5960호 ,37.54225881,126.9478136,449201.0433,195388.5522,027012401,마포구,,,,,,,,,,,,,,,449201.0433,195388.5522,,,,,,,,,,,,,,,,,
양산박,일반음식점,한식, 마포대로4길 37 ,37.53810295,126.9468027,448739.8927,195298.9629,027110888,마포구,,,,,,,,,,,,,,,448739.8927,195298.9629,,,,,,,,,,,,,,,,,
동해물우리바다,일반음식점,일식, 신촌로 74 ,37.55585337,126.934006,450710.4817,194169.4981,023251211,마포구,,,,,,,,,,,,,,,450710.4817,194169.4981,,,,,,,,,,,,,,,,,
산마늘촌,일반음식점,한식, 백범로31길 14 ,37.54547068,126.9494364,449557.4052,195532.135,027135588,마포구,,,,,,,,,,,,,,,449557.4052,195532.135,,,,,,,,,,,,,,,,,
성진설렁탕,일반음식점,한식, 마포대로11길  25-18 1층 ,37.54838421,126.9530828,449880.5706,195854.4964,027147285,마포구,,,,,,,,,,,,,,,449880.5706,195854.4964,,,,,,,,,,,,,,,,,
황톳길,일반음식점,한식, 마포대로11길  15-7 ,37.54857526,126.9531867,449901.7683,195863.6953,0232729240,마포구,,,,,,,,,,,,,,,449901.7683,195863.6953,,,,,,,,,,,,,,,,,
담바위,일반음식점,일식, 만리재로1길 5 ,37.54470779,126.9522341,449472.6143,195779.3054,027017399,마포구,,,,,,,,,,,,,,,449472.6143,195779.3054,,,,,,,,,,,,,,,,,
태영대구탕,일반음식점,한식, 마포대로 144 지하1층 (공덕동) ,37.54700054,126.9537581,449726.987,195914.0892,027046189,마포구,,,,,,,,,,,,,,,449726.987,195914.0892,,,,,,,,,,,,,,,,,
원당감자탕,일반음식점,한식, 월드컵북로56길 9 1층103동 (상암동) ,37.5813848,126.8874395,453547.778,190058.7904,0263236323,마포구,,,,,,,,,,,,,,,453547.778,190058.7904,,,,,,,,,,,,,,,,,
월매네남원추어탕,일반음식점,한식, 마포대로14길  19-1 1층 ,37.54848657,126.9568759,449891.7694,196189.6562,027045333,마포구,,,,,,,,,,,,,,,449891.7694,196189.6562,,,,,,,,,,,,,,,,,
사랑방,일반음식점,한식, 마포대로14길 20 ,37.54821622,126.9567448,449861.7726,196178.0576,027113252,마포구,,,,,,,,,,,,,,,449861.7726,196178.0576,,,,,,,,,,,,,,,,,
원할머니보쌈마포공덕점,일반음식점,한식, 마포대로 173 (공덕동 마포현대하이엘 1층 118119호) ,37.54990203,126.9544579,450048.9526,195976.0818,01062688838,마포구,,,,,,,,,,,,,,,450048.9526,195976.0818,,,,,,,,,,,,,,,,,
쎈다이,일반음식점,일식, 만리재로 15 ,37.54458547,126.9527683,449459.0157,195826.4997,027187288,마포구,,,,,,,,,,,,,,,449459.0157,195826.4997,,,,,,,,,,,,,,,,,
포커스,일반음식점,경양식, 모래내로 277 2층 (홍은동) ,37.57743102,126.9288428,453105.4254,193715.1526,07042493301,서대문구,,,,,,,,,,,,,,,453105.4254,193715.1526,,,,,,,,,,,,,,,,,
참배나무골,일반음식점,한식, 충정로 36 ,37.56196082,126.9644876,451386.8094,196862.7756,023935292,서대문구,,,,,,,,,,,,,,,451386.8094,196862.7756,,,,,,,,,,,,,,,,,
황토골 옹기집,일반음식점,일식, 서소문로  21(충정로3가) 지하1층 ,37.55930101,126.9642761,451091.641,196843.9779,023631046,중구,,,,,,,,,,,,,,,451091.641,196843.9779,,,,,,,,,,,,,,,,,
무봤나촌닭,일반음식점,통닭(치킨), 명물길 37 (창천동) ,37.55858024,126.9381776,451012.8494,194538.254,023637782,서대문구,,,,,,,,,,,,,,,451012.8494,194538.254,,,,,,,,,,,,,,,,,
내무반식당,일반음식점,경양식, 명물길 63 ,37.5592477,126.9395624,451086.8415,194660.6393,0203629832,서대문구,,,,,,,,,,,,,,,451086.8415,194660.6393,,,,,,,,,,,,,,,,,
동신참치,일반음식점,일식, 연희로 185 ,37.57361093,126.9353125,452681.0708,194286.2842,023323735,서대문구,,,,,,,,,,,,,,,452681.0708,194286.2842,,,,,,,,,,,,,,,,,
대게랑찜이랑,일반음식점,한식, 성산로 325 1층 (연희동) ,37.56643744,126.9264899,451885.556,193506.3775,023062161,서대문구,,,,,,,,,,,,,,,451885.556,193506.3775,,,,,,,,,,,,,,,,,
마포옥하우스,일반음식점,한식, 토정로 312  2층 ,37.53987451,126.9433527,448936.6716,194994.1994,027166661,마포구,,,,,,,,,,,,,,,448936.6716,194994.1994,,,,,,,,,,,,,,,,,
홍반장신의주찹쌀순대&amp;감자탕,일반음식점,한식, 월드컵북로 381 (상암동 상암택지개발지구상암월드컵4단지상가 101102103104호) ,37.57795252,126.88989,453166.6188,190274.7645,023756464,마포구,,,,,,,,,,,,,,,453166.6188,190274.7645,,,,,,,,,,,,,,,,,
캐슬프라하,일반음식점,경양식, 독막로7길 59 ,37.55047837,126.9200053,450114.9455,192932.0463,023342121,마포구,,,,,,,,,,,,,,,450114.9455,192932.0463,,,,,,,,,,,,,,,,,
수타면남강,일반음식점,중국식, 매봉산로2안길 22 ,37.5775024,126.8942423,453116.2242,190659.1185,023069962,마포구,,,,,,,,,,,,,,,453116.2242,190659.1185,,,,,,,,,,,,,,,,,
사조미가,일반음식점,한식, 충정로2가 157 사조빌딩2층 사조미가 ,37.56425343,126.9660938,451641.1821,197004.7586,023621500,서대문구,,,,,,,,,,,,,,,451641.1821,197004.7586,,,,,,,,,,,,,,,,,
난향,일반음식점,중국식, 신촌로 67 지하1층 ,37.55650211,126.9340416,450782.474,194172.6977,023226900,서대문구,,,,,,,,,,,,,,,450782.474,194172.6977,,,,,,,,,,,,,,,,,
벽제갈비,일반음식점,한식, 명물길 22 (창천동13-109 13-114 (지하1층 지상23층)) ,37.55775487,126.9380515,450921.2592,194527.0553,0203928308,서대문구,,,,,,,,,,,,,,,450921.2592,194527.0553,,,,,,,,,,,,,,,,,
삼성웰스토리(주)NH금융,일반음식점,한식, 충정로 60 (미근동 지하1층) ,37.56386421,126.9661574,451597.9868,197010.358,01041485347,서대문구,,,,,,,,,,,,,,,451597.9868,197010.358,,,,,,,,,,,,,,,,,
마리,일반음식점,한식, 성산로 529 ,37.56384154,126.9443577,451596.3869,195084.5886,023933377,서대문구,,,,,,,,,,,,,,,451596.3869,195084.5886,,,,,,,,,,,,,,,,,
