업소 명	자치구 명	업종 명	업태 명	식품인증구분	식품인증 구분명	지도 Y좌표	지도 X좌표	전화번호	도로명상세주소	도로명주소코드	도로명주소	업소인증메뉴														
송가네	강동구	일반음식점	한식	1	위생등급제	37.5541908	127.1555519	02-426-6699	13 (명일동)	1.17404E+15	서울특별시 강동구 동남로75길															
놀부보쌈과돌솥밥(고덕점)	강동구	일반음식점	한식	1	위생등급제	37.55392895	127.1546097	02-441-5382	27 (명일동)	1.17404E+15	서울특별시 강동구 동남로75길															
씨제이푸드빌(주)빕스(고덕역점)	강동구	일반음식점	경양식	1	위생등급제	37.55461797	127.1541041	02-428-2997	256 (명일동명성프라자 2층)	1.17403E+15	서울특별시 강동구 고덕로															
월남쌈 야채향 샤브샤브	강동구	일반음식점	한식	1	위생등급제	37.54538003	127.1433849	02-481-5555	1568 (명일동(3층))	1.17402E+15	서울특별시 강동구 양재대로															
유천칡냉면(명일점)	강동구	일반음식점	한식	1	위생등급제	37.55129845	127.1428395	02-427-2266	20 (명일동)	1.17404E+15	서울특별시 강동구 양재대로141길															
등촌동샤브샤브칼국수	강동구	일반음식점	분식	1	위생등급제	37.55424139	127.1440854	02-3427-3043	1665 (명일동305-39)	1.17402E+15	서울특별시 강동구 양재대로															
황도낙지아구마당	강동구	일반음식점	한식	1	위생등급제	37.53674747	127.1499851	02-471-4747	1254 (둔촌동)	1.17402E+15	서울특별시 강동구 천호대로															
청정옥	강동구	일반음식점	한식	1	위생등급제	37.53145322	127.1381494	02-474-8008	1406 (둔촌동)	1.17402E+15	서울특별시 강동구 양재대로															
토속한방삼계탕	강동구	일반음식점	한식	1	위생등급제	37.53340169	127.1392482	02-488-5033	1152 105동 101호 (둔촌동광남캐스빌아파트)	1.17402E+15	서울특별시 강동구 천호대로															
동구밖오리구이	강동구	일반음식점	한식	1	위생등급제	37.52653175	127.145806	02-484-5292	309 지11층 (둔촌동)	1.17403E+15	서울특별시 강동구 풍성로															
산수고원	강동구	일반음식점	한식	1	위생등급제	37.52692176	127.1480784	02-478-3490	588 (둔촌동2층 (동남로 588))	1.17403E+15	서울특별시 강동구 동남로															
앵거스소고기전문점	강동구	일반음식점	한식	1	위생등급제	37.52844263	127.1392073	02-3784-9292	5 (둔촌동)	1.17404E+15	서울특별시 강동구 풍성로65길															
동구밖장작구이	강동구	일반음식점	한식	1	위생등급제	37.52635615	127.1450002	02-487-4040	227 (둔촌동)	1.17403E+15	서울특별시 강동구 진황도로															
새마을식당(강동성심점)	강동구	일반음식점	한식	1	위생등급제	37.53584804	127.1368224	02-476-1485	96 (길동)	1.17403E+15	서울특별시 강동구 진황도로															
한결가튼 닭갈비	강동구	일반음식점	한식	1	위생등급제	37.53696755	127.1379695	02-470-4887	55 (길동(101호))	1.17404E+15	서울특별시 강동구 천호대로177길															
내고향횡성한우	강동구	일반음식점	한식	1	위생등급제	37.53554677	127.1386548	02-475-2929	1449 (길동12층)	1.17402E+15	서울특별시 강동구 양재대로															
맵꼬만명태	강동구	일반음식점	한식	1	위생등급제	37.53894808	127.1362986	02-470-0499	180 (길동1층)	1.17403E+15	서울특별시 강동구 성안로															
밥먹자돈먹자	강동구	일반음식점	한식	1	위생등급제	37.53703734	127.1304658	02-489-2704	1065 (천호동강동상떼빌106107호)	1.17402E+15	서울특별시 강동구 천호대로															
참치명가	강남구	일반음식점	일식	1	위생등급제	37.4994943	127.0292629	02-555-3789	11 (역삼동)	1.16804E+15	서울특별시 강남구 테헤란로5길															
원할머니보쌈(굽은다리점)	강동구	일반음식점	한식	1	위생등급제	37.54488662	127.1431079	02-487-3600	1562 (길동)	1.17402E+15	서울특별시 강동구 양재대로															
태능갈비	강남구	일반음식점	한식	1	위생등급제	37.50016862	127.0277658	02-556-8317	28-4 (역삼동)	1.16804E+15	서울특별시 강남구 테헤란로1길															
미엘	강남구	일반음식점	경양식	1	위생등급제	37.52525859	127.0436266	02-512-2395	12월 13일	1.16804E+15	서울특별시 강남구 도산대로67길															
시오리 청담1호점	강남구	일반음식점	경양식	1	위생등급제	37.52525924	127.0418392	02-543-3500	24 지하1층 (청담동)	1.16804E+15	서울특별시 강남구 도산대로57길															
어가	강남구	일반음식점	일식	1	위생등급제	37.49247404	127.0402197	02-539-9348	191 (역삼동)	1.16803E+15	서울특별시 강남구 도곡로															
고센	강남구	일반음식점	한식	1	위생등급제	37.52520893	127.0414319	02-515-1863	18 (청담동)	1.16804E+15	서울특별시 강남구 선릉로158길															
돈존	광진구	일반음식점	한식	1	위생등급제	37.5404982	127.0697461	02-469-8592	237 (화양동)	1.12153E+15	서울특별시 광진구 아차산로															
시루향기	강남구	일반음식점	한식	1	위생등급제	37.49497268	127.037014	02-6404-3300	164 (역삼동1층)	1.16803E+15	서울특별시 강남구 역삼로															
삼도	강남구	일반음식점	일식	1	위생등급제	37.49441442	127.0462231	02-557-3862	301 (역삼동)	1.16803E+15	서울특별시 강남구 언주로															
참치명가 청담점	강남구	일반음식점	일식	1	위생등급제	37.5245808	127.0530248	02-3442-0017	542 지하1층지하2층 (청담동)	1.16802E+15	서울특별시 강남구 도산대로															
청담설렁탕	강남구	일반음식점	탕류	1	위생등급제	37.52439391	127.0518572	02-540-6995	534 (청담동지상1층)	1.16802E+15	서울특별시 강남구 도산대로															
생태명가	강남구	일반음식점	한식	1	위생등급제	37.49588758	127.0386338	02-501-9292	179 (역삼동지상1층)	1.16803E+15	서울특별시 강남구 역삼로															
월화당	강남구	일반음식점	분식	1	위생등급제	37.49583358	127.038471	02-568-8520	177 (역삼동지상1층)	1.16803E+15	서울특별시 강남구 역삼로															
첸	강남구	일반음식점	중국식	1	위생등급제	37.49693648	127.0382589	02-566-1681	3 (역삼동)	1.16804E+15	서울특별시 강남구 논현로77길															
토담골	강남구	일반음식점	한식	1	위생등급제	37.52326019	127.0482047	02-547-7012	766 (청담동)	1.16803E+15	서울특별시 강남구 삼성로															
청담일식오수사	강남구	일반음식점	일식	1	위생등급제	37.51876234	127.0483149	02-546-1163	433 (청담동지하1층)	1.16803E+15	서울특별시 강남구 학동로															
맑은바다어촌	강남구	일반음식점	일식	1	위생등급제	37.49803321	127.0346633	02-566-0454	43 (역삼동진성빌딩지상1층)	1.16804E+15	서울특별시 강남구 논현로85길															
샤브로	강남구	일반음식점	일식	1	위생등급제	37.51921993	127.0486003	02-540-4066	15 (청담동근정빌딩지상2층)	1.16804E+15	서울특별시 강남구 삼성로133길															
미미스시	강남구	일반음식점	일식	1	위생등급제	37.49887606	127.0363148	02-538-7117	61 (역삼동지상1층)	1.16804E+15	서울특별시 강남구 역삼로17길															
지리산	강남구	일반음식점	한식	1	위생등급제	37.51864059	127.0463602	02-514-3090	5 (청담동)	1.16804E+15	서울특별시 강남구 학동로67길															
상리	강남구	일반음식점	한식	1	위생등급제	37.49865959	127.0370294	02-539-5482	5-10 (역삼동지상1층)	1.16804E+15	서울특별시 강남구 논현로85길															
(주)일본요리점청산	강남구	일반음식점	일식	1	위생등급제	37.52296748	127.0407157	02-3442-4451	412 (청담동)	1.16802E+15	서울특별시 강남구 도산대로															
역삼민들레	강남구	일반음식점	한식	1	위생등급제	37.49874614	127.0368621	02-558-8513	5-6 (역삼동지상12층)	1.16804E+15	서울특별시 강남구 논현로85길															
푸른바다	강남구	일반음식점	한식	1	위생등급제	37.49802866	127.0377574	02-555-1991	3 (역삼동지하1층)	1.16804E+15	서울특별시 강남구 논현로81길															
옛날집 도산사거리점	강남구	일반음식점	중국식	1	위생등급제	37.52294488	127.0321906	02-515-5867	12 (신사동지하1층)	1.16804E+15	서울특별시 강남구 언주로153길															
육즙이 흐르는 각고기(스타 타워점)	강남구	일반음식점	한식	1	위생등급제	37.49871042	127.0358397	02-539-6592	25 지상1층 (역삼동)	1.16804E+15	서울특별시 강남구 논현로85길															
두메골	강남구	일반음식점	한식	1	위생등급제	37.52037343	127.0562389	02-546-2921	704 (청담동)	1.16802E+15	서울특별시 강남구 영동대로															
진상 청담점	강남구	일반음식점	한식	1	위생등급제	37.52399829	127.0405443	010-3741-1256	12 지상1층 (청담동)	1.16804E+15	서울특별시 강남구 선릉로152길															
코리아하우스	강남구	일반음식점	한식	1	위생등급제	37.52533459	127.0517809	02-3443-2121	56 (청담동지상1층2층)	1.16804E+15	서울특별시 강남구 압구정로79길															
(주)이티앤제우스불고기브라더스강남점	강남구	일반음식점	한식	1	위생등급제	37.49214526	127.0309516	02-2051-6911	324 (역삼동디오슈페리움지상2층202203호)	1.16802E+15	서울특별시 강남구 강남대로															
한방 정통삼계탕	강남구	일반음식점	한식	1	위생등급제	37.498533	127.0384633	02-554-7266	428 (역삼동지상1층)	1.16803E+15	서울특별시 강남구 논현로															
오발탄II	강남구	일반음식점	한식	1	위생등급제	37.49533454	127.0320159	02-404-5613	22 2층 (역삼동)	1.16804E+15	서울특별시 강남구 역삼로5길															
강남목장	강남구	일반음식점	한식	1	위생등급제	37.50035962	127.0403053	02-562-7003	34 (역삼동지상1층)	1.16804E+15	서울특별시 강남구 논현로86길															
지세포세꼬시	강남구	일반음식점	일식	1	위생등급제	37.49444801	127.031812	02-568-0749	10-2 (역삼동지상1층)	1.16804E+15	서울특별시 강남구 역삼로3길															
바다풍경	강남구	일반음식점	경양식	1	위생등급제	37.49242638	127.0309201	02-552-8555	328 (역삼동지하1층)	1.16802E+15	서울특별시 강남구 강남대로															
명가원	강남구	일반음식점	한식	1	위생등급제	37.50100751	127.0426987	02-555-8969	7 (역삼동)	1.16804E+15	서울특별시 강남구 언주로85길															
가시리2관	강남구	일반음식점	한식	1	위생등급제	37.50063735	127.0396631	02-555-3999	43 (역삼동지상1층 101호)	1.16804E+15	서울특별시 강남구 언주로87길															
솔마루	강남구	일반음식점	분식	1	위생등급제	37.50232245	127.0441289	02-562-1611	12 (역삼동지하1층)	1.16804E+15	서울특별시 강남구 언주로90길															
백억하누 선릉점	강남구	일반음식점	한식	1	위생등급제	37.50396633	127.0429085	011-9047-7300	508 (역삼동상록회관 지하1층)	1.16803E+15	서울특별시 강남구 언주로															
오륜정	강남구	일반음식점	한식	1	위생등급제	37.50498842	127.0467453	02-538-7051	22 (역삼동)	1.16804E+15	서울특별시 강남구 선릉로93길															
판문점부대찌개	강남구	일반음식점	한식	1	위생등급제	37.50547861	127.046637	02-565-0180	17 (역삼동)	1.16804E+15	서울특별시 강남구 테헤란로53길															
진수사	강남구	일반음식점	일식	1	위생등급제	37.5027852	127.0401121	02-561-3544	13-7 (역삼동)	1.16804E+15	서울특별시 강남구 테헤란로37길															
호호원	강남구	일반음식점	중국식	1	위생등급제	37.50305929	127.0395558	02-558-5375	31 (역삼동지상2층)	1.16804E+15	서울특별시 강남구 언주로93길															
어촌과 바다	강남구	일반음식점	한식	1	위생등급제	37.49712978	127.0303838	02-508-7674	23 (역삼동 지하1층.108∼114호)	1.16804E+15	서울특별시 강남구 강남대로84길															
참숯화로 통구이	강남구	일반음식점	일식	1	위생등급제	37.49836191	127.032067	02-565-2145	11-7 (역삼동)	1.16804E+15	서울특별시 강남구 테헤란로8길															
조수사	강남구	일반음식점	일식	1	위생등급제	37.49899601	127.0328498	02-564-1133	6 (역삼동)	1.16804E+15	서울특별시 강남구 테헤란로14길															
제주바당	강남구	일반음식점	한식	1	위생등급제	37.50347375	127.0395742	02-508-6666	30 (역삼동지상1층)	1.16804E+15	서울특별시 강남구 언주로93길															
원희	강남구	일반음식점	한식	1	위생등급제	37.50378795	127.0375703	02-556-8535	34-3 (역삼동지상1.2층)	1.16804E+15	서울특별시 강남구 테헤란로27길															
